id,name,area,lat,lng,last_updated
282091732,ТРК_Москворечье,dyakova-russia,55.6536645983,37.6469283723,1536997446
410998201,Мкрн_Белая_Дача_Котельники,kotelniki-russia,55.6653614267,37.8575235535,1536908269
406860432,Москва_Зюзино,zyuzino-russia,55.65282,37.57528,1536950698
1723325,Chesterfield_Bar_Grill,dorogomilovo-russia,55.752149838,37.5891940646,1536958672
628343994,Eataly_Moscow,dorogomilovo-russia,55.7431658453,37.5630927086,1536960857
569836536,Sokolniki,-russia,55.7883890807,37.6802266757,1536933634
218638052,Парк_имени_Артема_Боровика,lyublinodachnoye-russia,55.6647342229,37.7581162252,1537000617
298174886,Ивановские_пруды_Красногорск,krasnogorsk-russia,55.8185530448,37.3146397226,1537001013
1028647,Бизнес_центр_Новоспасский_Двор,taganka-russia,55.7226116664,37.6523523967,1536942837
18064426,Golden_Ring_Hotel_Moscow,dorogomilovo-russia,55.74536,37.58049,1536997685
1031149,Лепс_Бар,dorogomilovo-russia,55.7619927322,37.5676962343,1536962234
1362933,Горбушка,skeletika-russia,55.74116,37.50269,1534232300
1975055,УСЗ_Дружба,leninskiye-gory-russia,55.7126133041,37.5665672247,1536913212
2329314,Братиславский_Парк,marina-russia,55.6547597091,37.7531543618,1536999512
408882735,Proletarskaya,taganka-russia,55.7275,37.9155555556,1537000061
653412,Метро_Семеновская,-russia,55.782222,37.723117,1536960305
1998979457040182,Россия_москва_тк_Садовод,kotelniki-russia,55.6528366667,37.832955,1537001074
146777793,Пушкинский_Музей,udelnaya-russia,55.7472465995,37.6051175545,1536981885
943318767,La_Mar_e_Restaurants,dorogomilovo-russia,55.7660904,37.5718498,1536999588
