id,location,longtitude,latitude,route,area
488453207,Главный_Каток_Страны,55.830610379,37.6304624263,проспект Мира,Северо-Восточный административный округ
213158478,Hotel_Cosmos_Moscow_Russia,55.8225693322,37.6459677766,проспект Мира,Северо-Восточный административный округ
456135482,Beskudnikovsky_District,55.86527778,37.565,Дубнинская улица,Северный административный округ
261432714,Poklonnaya_Hill,55.73166667,37.50666667,площадь Победы,Западный административный округ
183320,Екатерининский_парк,55.7828345975,37.6198190918,Большая Екатерининская улица,Центральный административный округ
427141636,Ochakovo_Matveyevskoye_District,55.69416667,37.44388889,улица Генерала Дорохова,Западный административный округ
2838912,Фонтан_Дружбы_Народов,55.8299048684,37.6314332592,проспект Мира,Северо-Восточный административный округ
43745670,Imperia_Tower,55.7475,37.5408333333,Пресненская набережная,Центральный административный округ
224289807631083,Стадион_Спартак_Spartak_Stadium,55.81769,37.44055,Волоколамское шоссе,Северо-Западный административный округ
405172970,Zyuzino_District,55.6581,37.5811,Перекопская улица,Юго-Западный административный округ
1331214173655481,New_Arbat_Street_Moscow,55.7528568564,37.5892438423,Новый Арбат улица,Центральный административный округ
217027321,Ostankino_Tower,55.8197222222,37.6116666667,улица Академика Королева,Северо-Восточный административный округ
849075435,Sokolniki_District,55.79472222,37.67638889,улица Сокольнический Вал,Восточный административный округ
571121296,Mytishchi,55.9166666667,37.7333333333,улица Колпакова,None
487471761,Duran_Bar_Moscow,55.7550659799,37.5626206398,Рочдельская улица,Центральный административный округ
13435372,Воробь_вская_набережная,55.7103607219,37.5593490647,Лужнецкий мост,Юго-Западный административный округ
1002971304,Moskvarium,55.8329140371,37.6192295291,проспект Мира,Северо-Восточный административный округ
213142723,Центральный_Дом_художника_The_Central_House_of_Artists,55.7343948182,37.6047534688,улица Крымский Вал,Центральный административный округ
408553270,Москва_Солнцево,55.6537033972,37.4084605967,улица Главмосстроя,Западный административный округ
470749926,Москва_Сити_Город_Столиц,55.7471181238,37.5389274,Пресненская набережная,Центральный административный округ
395695099,Biryulyovo_Zapadnoye_District,55.58805556,37.63027778,Ступинский проезд,Южный административный округ
240754,Музей_заповедник_Царицыно,55.618365953,37.6820871348,Дольская улица,Южный административный округ
423205331440164,FIFA_Fan_Fest_Moscow_2018,55.7073363619,37.5390815735,Университетская площадь,Западный административный округ
214564194,Korston_Club_Hotel,55.7053826318,37.564490926,улица Косыгина,Юго-Западный административный округ
295883026,Soho_Country_Club_Moscow,55.7969002043,37.3535348078,Новорижское шоссе,None
849184998,Khoroshevo_Mnevniki_District,55.77694444,37.46916667,проспект Маршала Жукова,Северо-Западный административный округ
204994156911712,FIFA_World_Cup_2018,55.7156531816,37.5538659096,улица Лужники,Центральный административный округ
883535642,Akademichesky_District,55.68956,37.57307,проспект 60-летия Октября,Юго-Западный административный округ
222146698,ТРЦ_РИО_Дмитровское_шоссе,55.9094226156,37.5406694412,Дмитровское шоссе,Северо-Восточный административный округ
